Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Car_Owner,House_Owner,Personal_loan,Customer_Job,Income,Cust_Satisfaction_Score,Month
716019333,Blue,125,0,114,2023-05-28,Week-22,Q2,2023,2279.0,1789,4091,82,0.785,swipe,Food,859.11,0,45,Female,4,High School,Single,Texas,yes,yes,no,White-Collar,50008,3,May
716022258,Blue,300,0,114,2023-05-28,Week-22,Q2,2023,8960.0,2222,1853,40,0.248,swipe,Fuel,315.01,0,47,Female,3,Graduate,Married,New York,yes,no,yes,Businessman,17154,3,May
716023533,Blue,125,0,58,2023-05-28,Week-22,Q2,2023,2880.0,1996,4334,81,0.693,online,Fuel,1083.5,0,41,Male,4,Graduate,Married,California,no,no,no,Blue-Collar,58093,1,May
716024808,Blue,470,1,85,2023-05-28,Week-22,Q2,2023,4829.0,2418,938,21,0.501,swipe,Bills,140.7,0,41,Female,3,Graduate,Single,Florida,no,no,no,Selfemployeed,5225,3,May
716027208,Blue,465,0,54,2023-05-28,Week-22,Q2,2023,19665.0,706,1110,58,0.036,swipe,Bills,233.1,0,51,Female,3,High School,Married,California,no,no,no,Selfemployeed,6550,2,May
716028108,Blue,355,1,144,2023-05-28,Week-22,Q2,2023,2658.0,0,4667,83,0.0,swipe,Bills,933.4,0,44,Male,4,Post-Graduate,Married,Florida,yes,no,no,White-Collar,73450,1,May
716029158,Blue,140,0,92,2023-05-28,Week-22,Q2,2023,4230.0,1366,1480,35,0.323,swipe,Fuel,133.2,0,44,Male,2,Graduate,Single,Texas,no,yes,no,Selfemployeed,14975,2,May
716032233,Blue,430,1,99,2023-05-28,Week-22,Q2,2023,22120.0,1805,3981,65,0.082,swipe,Entertainment,875.82,0,50,Female,1,Post-Graduate,Single,Florida,yes,yes,no,Blue-Collar,46694,2,May
716033508,Blue,125,0,76,2023-05-28,Week-22,Q2,2023,6272.0,1434,4514,66,0.229,swipe,Fuel,496.54,0,49,Male,2,Unknown,Unknown,New Jersey,yes,yes,no,Retirees,66282,1,May
716037708,Blue,350,0,110,2023-05-28,Week-22,Q2,2023,9474.0,1021,3240,54,0.108,swipe,Fuel,907.2,0,46,Female,3,Graduate,Single,Texas,no,yes,no,Govt,35666,1,May
716038533,Blue,300,1,113,2023-05-28,Week-22,Q2,2023,7169.0,902,1438,35,0.126,swipe,Bills,115.04,0,60,Female,1,High School,Married,Texas,yes,yes,yes,Selfemployeed,14078,1,May
716039433,Blue,125,0,109,2023-05-28,Week-22,Q2,2023,1686.0,1271,3445,64,0.754,swipe,Grocery,206.7,0,40,Female,2,Graduate,Single,New York,yes,yes,no,Blue-Collar,37475,1,May
716040783,Silver,245,1,73,2023-05-28,Week-22,Q2,2023,14521.0,0,4178,66,0.0,swipe,Grocery,626.7,0,43,Male,5,Graduate,Single,New York,no,no,no,White-Collar,52670,3,May
716041908,Blue,435,0,98,2023-05-28,Week-22,Q2,2023,2082.0,805,4383,75,0.387,chip,Bills,1183.41,0,41,Female,4,Unknown,Single,Texas,no,no,no,Businessman,59737,2,May
716043258,Blue,95,1,70,2023-05-28,Week-22,Q2,2023,1595.0,870,1745,41,0.545,swipe,Entertainment,139.6,0,53,Female,3,High School,Married,Texas,yes,no,no,Selfemployeed,14975,3,May
716044383,Blue,125,0,95,2023-05-28,Week-22,Q2,2023,5869.0,0,4191,65,0.0,chip,Bills,377.19,0,54,Female,2,Graduate,Married,Texas,yes,yes,yes,Retirees,53012,3,May
716045508,Blue,175,1,83,2023-05-28,Week-22,Q2,2023,3569.0,1054,7963,85,0.295,swipe,Bills,716.67,0,54,Male,5,Graduate,Married,California,no,no,no,Blue-Collar,109416,2,May
716053083,Blue,175,1,99,2023-05-28,Week-22,Q2,2023,27992.0,0,837,18,0.0,swipe,Bills,217.62,0,59,Female,0,Graduate,Single,New York,yes,yes,no,Selfemployeed,2565,1,May
716056158,Blue,470,0,95,2023-05-28,Week-22,Q2,2023,11619.0,0,2395,49,0.0,chip,Bills,311.35,0,52,Female,0,Post-Graduate,Single,New York,yes,no,no,Selfemployeed,26524,2,May
716059608,Blue,125,0,114,2023-05-28,Week-22,Q2,2023,4894.0,1505,3277,67,0.308,swipe,Food,491.55,0,41,Female,4,Graduate,Married,California,yes,yes,no,Retirees,35853,1,May
716060358,Blue,110,1,92,2023-05-28,Week-22,Q2,2023,4621.0,913,4952,82,0.198,swipe,Food,297.12,0,47,Male,4,Graduate,Married,Florida,no,no,no,Govt,87112,3,May
716063583,Blue,110,0,143,2023-05-28,Week-22,Q2,2023,4549.0,2109,8642,85,0.464,swipe,Food,1382.72,0,36,Male,1,Post-Graduate,Married,Florida,no,yes,no,Blue-Collar,115769,1,May
716067333,Blue,415,1,114,2023-05-28,Week-22,Q2,2023,6959.0,945,4553,84,0.136,swipe,Entertainment,728.48,0,36,Male,3,Unknown,Single,New York,no,yes,no,Blue-Collar,68479,2,May
716068683,Blue,300,1,108,2023-05-28,Week-22,Q2,2023,16766.0,1535,3093,77,0.092,swipe,Grocery,711.39,0,36,Female,3,Graduate,Single,California,yes,no,no,White-Collar,34652,1,May
716071233,Silver,415,1,113,2023-05-28,Week-22,Q2,2023,34516.0,1934,4613,73,0.056,swipe,Bills,369.04,0,44,Male,5,Unknown,Married,New York,no,no,no,Blue-Collar,70892,3,May
716075208,Blue,435,1,96,2023-05-28,Week-22,Q2,2023,4561.0,2029,1874,38,0.445,online,Entertainment,431.02,0,45,Female,4,Uneducated,Married,Alaska,no,no,yes,Selfemployeed,17522,3,May
716077458,Blue,125,1,107,2023-05-28,Week-22,Q2,2023,4707.0,1121,3188,71,0.238,chip,Bills,350.68,0,44,Female,3,Graduate,Single,Texas,yes,no,yes,Selfemployeed,35357,3,May
716079708,Blue,365,0,102,2023-05-28,Week-22,Q2,2023,2503.0,2373,4647,65,0.948,chip,Travel,1208.22,0,39,Male,0,Doctorate,Single,New York,yes,no,no,Govt,72515,2,May
716088783,Blue,445,1,141,2023-05-28,Week-22,Q2,2023,29239.0,0,8169,65,0.0,swipe,Food,2287.32,0,55,Male,3,Post-Graduate,Married,California,no,no,no,White-Collar,111554,3,May
716089983,Blue,175,0,94,2023-05-28,Week-22,Q2,2023,12050.0,1732,2015,46,0.144,swipe,Fuel,403.0,0,32,Female,2,Post-Graduate,Single,Texas,yes,yes,no,Blue-Collar,20212,2,May
716093133,Blue,150,1,146,2023-05-28,Week-22,Q2,2023,12228.0,2137,3831,68,0.175,chip,Fuel,344.79,0,44,Female,2,Graduate,Single,Texas,no,no,no,Selfemployeed,43203,2,May
716094333,Blue,245,0,79,2023-05-28,Week-22,Q2,2023,17764.0,1459,2750,57,0.082,chip,Entertainment,220.0,0,43,Female,3,Graduate,Married,New York,yes,no,no,White-Collar,32109,3,May
716096358,Blue,450,1,64,2023-05-28,Week-22,Q2,2023,2551.0,2253,3753,63,0.883,swipe,Travel,525.42,0,52,Female,3,Graduate,Unknown,Texas,no,yes,no,Govt,41556,2,May
716098683,Blue,125,1,120,2023-05-28,Week-22,Q2,2023,5496.0,1816,7985,93,0.33,swipe,Food,1357.45,0,46,Male,3,Graduate,Married,New York,no,no,no,White-Collar,109553,3,May
716099958,Blue,385,0,132,2023-05-28,Week-22,Q2,2023,3333.0,1867,3348,50,0.56,swipe,Grocery,636.12,0,41,Female,3,Graduate,Single,Florida,no,no,yes,Govt,36582,3,May
716101308,Blue,370,0,116,2023-05-28,Week-22,Q2,2023,2173.0,0,4251,60,0.0,swipe,Grocery,637.65,0,55,Male,3,Graduate,Married,New York,yes,yes,no,Selfemployeed,55187,1,May
716102583,Blue,455,1,114,2023-05-28,Week-22,Q2,2023,2675.0,2517,1959,56,0.941,swipe,Entertainment,470.16,0,37,Female,2,High School,Single,California,no,no,no,Blue-Collar,19226,2,May
716104983,Blue,420,0,101,2023-05-28,Week-22,Q2,2023,2250.0,2117,1617,31,0.941,swipe,Bills,436.59,0,54,Female,2,Graduate,Married,Florida,yes,yes,no,Selfemployeed,14975,3,May
716106108,Silver,200,1,79,2023-05-28,Week-22,Q2,2023,34516.0,0,13376,129,0.0,swipe,Bills,3611.52,1,46,Female,3,Graduate,Married,California,no,yes,no,Businessman,130299,3,May
716107158,Blue,175,0,161,2023-05-28,Week-22,Q2,2023,3983.0,431,3098,46,0.108,chip,Grocery,743.52,1,54,Female,5,Unknown,Single,Florida,yes,yes,no,Govt,34732,1,May
716108283,Blue,430,1,92,2023-05-28,Week-22,Q2,2023,4430.0,1579,4833,82,0.356,chip,Food,869.94,1,49,Male,4,Graduate,Single,Florida,yes,no,no,Govt,80120,3,May
716111808,Blue,175,0,117,2023-05-28,Week-22,Q2,2023,2679.0,2011,1723,28,0.751,swipe,Bills,396.29,1,45,Female,3,Unknown,Single,Massachusetts,yes,no,yes,Selfemployeed,14975,3,May
716112933,Blue,385,0,87,2023-05-28,Week-22,Q2,2023,1575.0,592,644,15,0.376,online,Food,154.56,1,50,Female,3,Post-Graduate,Married,Florida,yes,yes,no,Selfemployeed,1250,1,May
716116383,Blue,290,0,80,2023-05-28,Week-22,Q2,2023,5087.0,2517,4682,77,0.495,swipe,Bills,936.4,0,59,Male,1,High School,Married,New York,yes,yes,no,White-Collar,73978,1,May
716118633,Blue,195,1,84,2023-05-28,Week-22,Q2,2023,5427.0,2177,4328,73,0.401,swipe,Fuel,865.6,0,55,Male,0,Graduate,Married,Florida,no,yes,no,Govt,57971,2,May
716122008,Blue,410,0,117,2023-05-28,Week-22,Q2,2023,1855.0,0,2544,27,0.0,swipe,Food,254.4,0,49,Female,3,Unknown,Married,Florida,no,yes,no,White-Collar,29492,1,May
716123283,Blue,150,0,69,2023-05-28,Week-22,Q2,2023,7288.0,0,14873,120,0.0,swipe,Travel,1933.49,0,52,Female,0,Graduate,Single,New Jersey,no,no,no,Businessman,186953,2,May
716124408,Gold,245,0,77,2023-05-28,Week-22,Q2,2023,34516.0,1692,7486,64,0.049,swipe,Entertainment,1272.62,0,52,Male,2,Graduate,Married,Texas,yes,no,no,Businessman,104100,3,May
716127333,Blue,125,0,116,2023-05-28,Week-22,Q2,2023,18432.0,484,2300,45,0.026,swipe,Food,460.0,0,47,Female,4,Unknown,Married,New York,no,no,no,Retirees,25100,2,May
716128083,Blue,480,0,75,2023-05-28,Week-22,Q2,2023,3295.0,2002,1191,34,0.608,swipe,Entertainment,238.2,0,42,Female,0,Uneducated,Single,Texas,no,yes,no,Selfemployeed,8250,3,May
716129208,Blue,325,0,65,2023-05-28,Week-22,Q2,2023,2031.0,0,1678,36,0.0,swipe,Travel,469.84,0,55,Female,2,Graduate,Married,Texas,yes,yes,yes,Selfemployeed,14975,1,May
716131083,Blue,365,0,119,2023-05-28,Week-22,Q2,2023,2676.0,2157,4640,69,0.806,swipe,Fuel,556.8,0,50,Male,2,High School,Married,Florida,no,yes,yes,Blue-Collar,72245,3,May
716134533,Blue,245,0,117,2023-05-28,Week-22,Q2,2023,22074.0,0,4406,80,0.0,chip,Entertainment,484.66,0,61,Male,0,Graduate,Married,California,no,yes,no,Businessman,60778,3,May
716136333,Blue,395,1,76,2023-05-28,Week-22,Q2,2023,4212.0,2517,2725,41,0.598,chip,Entertainment,708.5,0,56,Female,0,Graduate,Married,Texas,no,no,no,Selfemployeed,31850,1,May
716138958,Blue,460,0,69,2023-05-28,Week-22,Q2,2023,3160.0,1180,3740,68,0.373,chip,Grocery,448.8,0,35,Male,2,Post-Graduate,Married,New York,no,no,no,Selfemployeed,41377,3,May
716139933,Blue,440,1,100,2023-05-28,Week-22,Q2,2023,16286.0,1710,2552,49,0.105,swipe,Bills,561.44,0,49,Female,2,Uneducated,Single,Texas,no,yes,no,White-Collar,29553,3,May
716142858,Silver,290,1,119,2023-05-28,Week-22,Q2,2023,10961.0,1391,3914,77,0.127,swipe,Grocery,469.68,0,57,Female,3,Uneducated,Married,Florida,no,yes,no,Retirees,45163,3,May
716144058,Blue,495,1,67,2023-05-28,Week-22,Q2,2023,1888.0,0,1886,66,0.0,swipe,Entertainment,509.22,0,52,Female,3,Unknown,Married,Texas,yes,yes,no,Blue-Collar,17799,1,May
716147658,Blue,320,1,105,2023-05-28,Week-22,Q2,2023,2464.0,1601,4739,86,0.65,swipe,Bills,1089.97,0,40,Male,2,Unknown,Single,Texas,yes,no,no,Businessman,76276,1,May
716149383,Blue,245,0,109,2023-05-28,Week-22,Q2,2023,3674.0,895,1703,48,0.244,swipe,Bills,221.39,0,49,Female,1,Post-Graduate,Married,California,yes,yes,no,Selfemployeed,14975,2,May
716150358,Silver,355,0,117,2023-05-28,Week-22,Q2,2023,10343.0,2070,14805,115,0.2,chip,Bills,1184.4,0,33,Male,2,Doctorate,Single,California,yes,yes,yes,Businessman,185875,3,May
716151858,Silver,330,0,114,2023-05-28,Week-22,Q2,2023,12932.0,1893,15372,97,0.146,chip,Travel,1844.64,0,42,Female,5,Unknown,Unknown,New Jersey,no,yes,yes,Businessman,212196,2,May
716154258,Silver,320,1,77,2023-05-28,Week-22,Q2,2023,32658.0,1482,2023,37,0.045,swipe,Grocery,141.61,0,42,Female,3,Graduate,Married,New York,no,no,no,Retirees,20348,3,May
716156508,Blue,125,1,106,2023-05-28,Week-22,Q2,2023,1470.0,0,4095,63,0.0,swipe,Bills,737.1,0,32,Male,1,High School,Married,California,yes,no,no,Blue-Collar,50110,1,May
716157408,Blue,270,0,162,2023-05-28,Week-22,Q2,2023,1590.0,0,4229,73,0.0,swipe,Food,845.8,0,62,Female,1,Uneducated,Married,New Jersey,yes,no,no,Selfemployeed,54425,3,May
716159958,Blue,125,0,133,2023-05-28,Week-22,Q2,2023,6224.0,1329,14238,93,0.214,swipe,Grocery,2278.08,0,54,Male,3,High School,Married,New York,yes,no,yes,Businessman,157404,2,May
716160708,Blue,150,1,119,2023-05-28,Week-22,Q2,2023,1861.0,1677,5225,94,0.901,swipe,Food,365.75,0,47,Male,5,Graduate,Single,New York,yes,no,no,Businessman,96289,3,May
716162583,Blue,200,1,104,2023-05-28,Week-22,Q2,2023,3230.0,2517,1931,57,0.779,swipe,Bills,347.58,0,45,Female,2,High School,Married,California,yes,yes,no,White-Collar,18688,1,May
716165508,Blue,125,1,147,2023-05-28,Week-22,Q2,2023,3559.0,0,4498,94,0.0,swipe,Food,404.82,0,48,Male,4,Graduate,Married,Texas,no,yes,no,Retirees,65468,3,May
716169258,Blue,490,0,78,2023-05-28,Week-22,Q2,2023,7128.0,1560,1468,44,0.219,swipe,Entertainment,132.12,0,33,Female,1,Doctorate,Unknown,New York,no,yes,no,Selfemployeed,14834,3,May
716170308,Blue,300,0,139,2023-05-28,Week-22,Q2,2023,13439.0,2003,4715,86,0.149,chip,Food,895.85,0,53,Male,2,Doctorate,Married,New Jersey,no,no,no,Selfemployeed,75215,2,May
716171358,Blue,360,0,165,2023-05-28,Week-22,Q2,2023,4436.0,2222,4460,85,0.501,swipe,Grocery,758.2,0,57,Male,2,Uneducated,Married,New Jersey,yes,no,no,Businessman,63719,2,May
716174433,Blue,495,0,76,2023-05-28,Week-22,Q2,2023,2888.0,1134,2489,54,0.393,swipe,Entertainment,647.14,0,37,Female,2,Unknown,Single,Florida,yes,yes,no,Govt,28417,1,May
716176683,Blue,430,0,163,2023-05-28,Week-22,Q2,2023,2371.0,1748,4460,78,0.737,swipe,Grocery,1025.8,0,42,Male,5,Graduate,Married,Florida,no,yes,no,Selfemployeed,63708,1,May
716177583,Blue,225,1,69,2023-05-28,Week-22,Q2,2023,1438.3,0,4722,89,0.0,chip,Entertainment,1038.84,0,53,Male,3,Graduate,Married,Florida,no,yes,no,Govt,75400,1,May
716178483,Blue,175,1,116,2023-05-28,Week-22,Q2,2023,2430.0,0,4334,71,0.0,chip,Grocery,606.76,0,49,Male,3,Graduate,Married,Texas,no,no,no,Retirees,58087,3,May
716181858,Blue,270,1,108,2023-05-28,Week-22,Q2,2023,1622.0,0,4633,67,0.0,online,Bills,694.95,0,41,Male,2,High School,Married,New York,no,yes,no,White-Collar,71868,3,May
716183283,Blue,400,0,108,2023-05-28,Week-22,Q2,2023,2166.0,890,3563,70,0.411,swipe,Entertainment,285.04,0,39,Female,1,Graduate,Unknown,New York,yes,yes,no,Selfemployeed,38874,2,May
716186883,Blue,345,1,83,2023-05-28,Week-22,Q2,2023,1792.0,933,4120,78,0.521,chip,Entertainment,782.8,0,48,Female,2,Doctorate,Married,Texas,no,yes,yes,White-Collar,50797,2,May
716194683,Blue,380,1,83,2023-05-28,Week-22,Q2,2023,2334.0,1138,2155,48,0.488,swipe,Entertainment,387.9,0,38,Female,2,Graduate,Married,Texas,no,no,no,Retirees,22624,1,May
716198358,Blue,125,1,114,2023-05-28,Week-22,Q2,2023,2372.0,1887,1852,55,0.796,swipe,Bills,351.88,0,38,Female,3,Graduate,Married,California,yes,yes,no,Govt,17129,1,May
716199408,Blue,445,1,82,2023-05-28,Week-22,Q2,2023,3608.0,2517,4907,53,0.698,swipe,Bills,588.84,0,47,Male,2,Graduate,Married,New York,no,yes,no,Retirees,84987,2,May
716201133,Blue,295,1,118,2023-05-28,Week-22,Q2,2023,1476.0,0,4279,76,0.0,swipe,Grocery,727.43,0,35,Female,2,Graduate,Married,Florida,no,no,no,Blue-Collar,56306,3,May
716201883,Silver,245,0,87,2023-05-28,Week-22,Q2,2023,34516.0,1381,14696,114,0.04,swipe,Fuel,2057.44,0,48,Female,2,Doctorate,Single,California,yes,no,no,Businessman,180343,3,May
716203308,Blue,400,0,83,2023-05-28,Week-22,Q2,2023,2731.0,1692,1220,22,0.62,swipe,Bills,183.0,0,43,Female,2,Unknown,Married,Texas,no,yes,no,Selfemployeed,10212,3,May
716204883,Blue,295,1,83,2023-05-28,Week-22,Q2,2023,7026.0,1728,3935,66,0.246,chip,Bills,747.65,0,61,Male,1,Unknown,Single,New Jersey,no,no,no,Blue-Collar,45522,2,May
716207508,Blue,365,1,67,2023-05-28,Week-22,Q2,2023,5497.0,1517,1981,38,0.276,online,Bills,495.25,0,50,Female,1,Unknown,Single,New York,no,no,no,Blue-Collar,19619,3,May
716210283,Blue,285,1,109,2023-05-28,Week-22,Q2,2023,8500.0,2517,1618,37,0.296,swipe,Bills,355.96,0,52,Female,1,Post-Graduate,Married,Hawaii,yes,no,no,Selfemployeed,14975,1,May
716211258,Blue,335,1,105,2023-05-28,Week-22,Q2,2023,4072.0,0,1966,43,0.0,swipe,Grocery,216.26,0,49,Female,4,High School,Married,Florida,yes,no,no,Govt,19334,2,May
716212383,Blue,200,1,108,2023-05-28,Week-22,Q2,2023,10874.0,2415,4619,59,0.222,swipe,Fuel,785.23,0,40,Male,4,Unknown,Single,Florida,no,yes,no,Businessman,71289,3,May
716214108,Blue,300,0,128,2023-05-28,Week-22,Q2,2023,6426.0,0,4892,80,0.0,swipe,Grocery,1125.16,0,50,Male,3,Graduate,Unknown,Florida,yes,yes,no,Businessman,84053,2,May
716216958,Blue,140,0,94,2023-05-28,Week-22,Q2,2023,4429.0,883,4386,63,0.199,chip,Fuel,482.46,0,65,Male,0,Graduate,Single,California,yes,no,no,Govt,59799,2,May
716218908,Blue,245,0,80,2023-05-28,Week-22,Q2,2023,2845.0,919,2635,43,0.323,swipe,Grocery,764.15,0,43,Female,3,Graduate,Single,Virginia,yes,no,no,Govt,31049,1,May
716219808,Blue,455,1,117,2023-05-28,Week-22,Q2,2023,15942.0,0,1742,41,0.0,swipe,Entertainment,435.5,0,43,Female,4,Graduate,Single,Florida,yes,no,no,Selfemployeed,14975,3,May
716222808,Blue,150,0,99,2023-05-28,Week-22,Q2,2023,2974.0,1170,1785,45,0.393,swipe,Bills,267.75,0,44,Female,4,High School,Single,Texas,no,no,no,Retirees,15699,2,May
716223708,Blue,100,0,90,2023-05-28,Week-22,Q2,2023,4028.0,710,791,22,0.176,online,Travel,189.84,0,42,Female,4,Uneducated,Married,Texas,yes,no,no,Selfemployeed,2565,3,May
716225433,Blue,190,1,136,2023-05-28,Week-22,Q2,2023,26566.0,2517,3103,65,0.095,swipe,Fuel,372.36,0,47,Female,2,High School,Married,Florida,yes,yes,yes,Govt,34793,2,May
716229108,Blue,330,0,142,2023-05-28,Week-22,Q2,2023,3282.0,2262,4674,84,0.689,swipe,Food,1168.5,0,39,Male,1,Graduate,Married,Virginia,yes,yes,yes,Blue-Collar,73696,1,May
716230158,Blue,430,0,69,2023-05-28,Week-22,Q2,2023,7234.0,2000,4272,83,0.276,chip,Fuel,768.96,0,56,Male,3,Unknown,Married,New York,no,yes,yes,Blue-Collar,56059,1,May
716231133,Blue,375,1,91,2023-05-28,Week-22,Q2,2023,1577.0,1286,3453,52,0.815,swipe,Grocery,1001.37,0,55,Female,2,Graduate,Single,New York,no,no,no,White-Collar,37567,2,May
716235783,Blue,100,1,138,2023-05-28,Week-22,Q2,2023,7109.0,866,4047,75,0.122,swipe,Bills,404.7,0,47,Female,3,Unknown,Married,New York,yes,no,no,Selfemployeed,48659,1,May
716236683,Blue,370,0,101,2023-05-28,Week-22,Q2,2023,2532.0,1487,4143,71,0.587,chip,Food,538.59,0,46,Male,2,High School,Married,California,no,no,no,Selfemployeed,51617,1,May
716237508,Blue,410,0,67,2023-05-28,Week-22,Q2,2023,5254.0,2507,4501,64,0.477,swipe,Entertainment,495.11,0,47,Male,5,Graduate,Married,California,no,yes,yes,Businessman,65541,5,May
716238483,Blue,480,1,93,2023-05-28,Week-22,Q2,2023,12918.0,2352,9138,76,0.182,chip,Grocery,2467.26,0,45,Male,4,Unknown,Married,Texas,yes,no,no,White-Collar,118016,2,May
716239383,Blue,125,1,69,2023-05-28,Week-22,Q2,2023,2225.0,0,4138,85,0.0,online,Fuel,620.7,0,37,Female,2,Doctorate,Single,California,no,no,no,White-Collar,51451,3,May
716244033,Blue,320,1,117,2023-05-28,Week-22,Q2,2023,7266.0,906,1741,27,0.125,online,Bills,261.15,0,42,Female,1,Graduate,Married,California,yes,yes,no,Selfemployeed,14975,2,May
716244933,Blue,100,1,98,2023-05-28,Week-22,Q2,2023,4806.0,0,4674,87,0.0,online,Bills,280.44,0,55,Male,2,Unknown,Single,New Jersey,no,no,no,Selfemployeed,73708,3,May
716245833,Blue,375,0,70,2023-05-28,Week-22,Q2,2023,2856.0,2517,4473,67,0.881,swipe,Fuel,805.14,0,26,Male,1,High School,Single,Florida,no,yes,no,Govt,64275,5,May
716246733,Blue,470,0,80,2023-05-28,Week-22,Q2,2023,1857.0,1528,4681,71,0.823,online,Bills,280.86,0,49,Male,3,High School,Married,New York,no,no,no,Retirees,73975,3,May
716247708,Gold,375,0,79,2023-05-28,Week-22,Q2,2023,34516.0,1848,14149,103,0.054,swipe,Grocery,1980.86,0,39,Male,2,Uneducated,Married,Texas,no,yes,no,Businessman,152967,3,May
716249508,Blue,175,0,111,2023-05-28,Week-22,Q2,2023,1610.0,0,4243,85,0.0,swipe,Grocery,1018.32,0,44,Female,2,Graduate,Married,California,yes,yes,no,Retirees,54950,3,May
716251608,Blue,175,1,73,2023-05-28,Week-22,Q2,2023,2051.0,0,4355,87,0.0,online,Entertainment,740.35,0,34,Female,4,High School,Married,Texas,no,no,no,White-Collar,59004,3,May
716253858,Blue,250,1,79,2023-05-28,Week-22,Q2,2023,16730.0,1956,1740,43,0.117,swipe,Bills,469.8,0,49,Female,3,High School,Single,New Jersey,no,no,no,Selfemployeed,14975,3,May
716256483,Blue,325,1,108,2023-05-28,Week-22,Q2,2023,2611.0,1824,4232,80,0.699,swipe,Fuel,761.76,0,39,Male,1,Uneducated,Married,New York,yes,no,no,Retirees,54513,3,May
716258358,Blue,400,1,113,2023-05-28,Week-22,Q2,2023,23058.0,1534,7009,82,0.067,swipe,Entertainment,420.54,0,45,Male,2,Uneducated,Married,Texas,no,no,no,Businessman,101519,5,May
716260833,Blue,220,1,106,2023-05-28,Week-22,Q2,2023,4668.0,2517,8331,63,0.539,swipe,Bills,2332.68,0,38,Male,1,Graduate,Single,California,no,no,no,Govt,113446,5,May
716262708,Blue,445,0,112,2023-05-28,Week-22,Q2,2023,1438.3,718,4447,71,0.499,swipe,Grocery,889.4,0,44,Male,4,Graduate,Married,Florida,no,no,no,White-Collar,62985,5,May
716263533,Blue,200,0,74,2023-05-28,Week-22,Q2,2023,2509.0,1464,3166,72,0.583,swipe,Entertainment,823.16,0,60,Female,0,Uneducated,Married,Florida,yes,yes,no,Businessman,35281,2,May
716264358,Blue,250,0,79,2023-05-28,Week-22,Q2,2023,26792.0,1836,2398,47,0.069,swipe,Travel,647.46,0,48,Female,3,Unknown,Single,New York,no,no,no,Selfemployeed,26675,5,May
716269308,Blue,200,1,120,2023-05-28,Week-22,Q2,2023,2836.0,1362,4192,90,0.48,chip,Entertainment,838.4,0,42,Male,3,Uneducated,Single,Texas,no,yes,yes,Govt,53111,5,May
716271183,Blue,365,0,98,2023-05-28,Week-22,Q2,2023,8924.0,0,1720,42,0.0,swipe,Entertainment,189.2,0,47,Female,4,Graduate,Single,New York,no,no,no,Selfemployeed,14975,3,May
716272158,Blue,435,0,91,2023-05-28,Week-22,Q2,2023,4312.0,2517,2693,56,0.584,chip,Food,646.32,0,27,Male,0,Graduate,Single,Texas,no,yes,yes,White-Collar,31576,5,May
716273133,Blue,125,0,74,2023-05-28,Week-22,Q2,2023,1593.0,0,4853,78,0.0,swipe,Grocery,630.89,0,41,Male,1,Graduate,Married,California,yes,yes,no,Blue-Collar,81336,5,May
716277558,Blue,125,1,115,2023-05-28,Week-22,Q2,2023,3281.0,1961,1779,47,0.598,swipe,Bills,462.54,0,38,Female,2,Uneducated,Married,New York,yes,yes,no,Govt,15641,2,May
716279508,Blue,425,0,85,2023-05-28,Week-22,Q2,2023,3430.0,2517,2639,46,0.734,swipe,Entertainment,765.31,0,44,Female,0,Graduate,Married,California,no,yes,no,Blue-Collar,31069,3,May
716282208,Blue,410,1,129,2023-05-28,Week-22,Q2,2023,1638.0,0,1702,36,0.0,chip,Grocery,170.2,0,33,Female,2,Graduate,Single,New Jersey,yes,no,no,Selfemployeed,14975,3,May
716283108,Blue,275,0,76,2023-05-28,Week-22,Q2,2023,6769.0,1133,7986,88,0.167,swipe,Bills,1836.78,0,52,Male,3,Graduate,Married,Florida,no,yes,no,Blue-Collar,109616,2,May
716284308,Blue,110,1,120,2023-05-28,Week-22,Q2,2023,6099.0,2175,1319,34,0.357,swipe,Entertainment,342.94,0,30,Female,1,Graduate,Married,California,yes,no,no,Selfemployeed,11805,5,May
716285358,Blue,485,0,111,2023-05-28,Week-22,Q2,2023,1835.0,1017,2801,79,0.554,swipe,Entertainment,196.07,0,40,Male,3,Graduate,Married,California,no,yes,yes,White-Collar,32586,3,May
716288208,Blue,300,1,129,2023-05-28,Week-22,Q2,2023,15618.0,0,7549,77,0.0,swipe,Entertainment,1736.27,0,44,Male,4,Unknown,Single,New York,no,no,no,Blue-Collar,104732,3,May
716288958,Blue,250,0,69,2023-05-28,Week-22,Q2,2023,7840.0,0,4062,71,0.0,chip,Food,406.2,0,56,Female,1,Post-Graduate,Married,California,no,yes,no,Blue-Collar,49104,5,May
716290233,Blue,250,1,66,2023-05-28,Week-22,Q2,2023,4343.0,0,1352,35,0.0,swipe,Entertainment,229.84,0,56,Female,1,High School,Single,New York,yes,no,no,Blue-Collar,12226,2,May
716292033,Blue,150,1,115,2023-05-28,Week-22,Q2,2023,1438.3,0,4815,84,0.0,chip,Bills,385.2,0,46,Male,5,Uneducated,Married,Florida,no,no,yes,Selfemployeed,79536,3,May
